Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Número de Matrículas;Matrículas | Número de Evadidos;Matrículas | Taxa de Evasão %
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Recursos Naturais;Qualificação Profissional (FIC);Recursos Naturais;Recursos Naturais;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;88;26;0,29545454545454547
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Segurança;Qualificação Profissional (FIC);Segurança;Segurança;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;42;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Turismo, Hospitalidade e Lazer;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Turismo, Hospitalidade e Lazer;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;30;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Turismo, Hospitalidade e Lazer;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Turismo, Hospitalidade e Lazer;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;31;19;0,6129032258064516
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;69;20;0,2898550724637681
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;73;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Secretariado;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;172;5;0,029069767441860465
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Sistemas Para Internet;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;201;9;0,04477611940298507
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Sistemas Para Internet;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;233;14;0,060085836909871244
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Integrado;Integral;Educação Presencial;Sem Programa Associado;87;2;0,022988505747126436
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Integrado;Não se aplica;Educação a Distância;Sem Programa Associado;34;1;0,029411764705882353
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;120;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Agroindústria;Técnico;Produção Alimentícia;Agroindustria;Concomitante;Integral;Educação Presencial;Sem Programa Associado;101;69;0,6831683168316832
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Agroindústria;Técnico;Produção Alimentícia;Agroindustria;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;47;1;0,02127659574468085
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;277;19;0,06859205776173286
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Matutino;Educação Presencial;Sem Programa Associado;82;4;0,04878048780487805
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;332;75;0,22590361445783133
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;175;30;0,17142857142857143
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Alimentos;Técnico;Produção Alimentícia;Alimentos;Integrado;Integral;Educação Presencial;Sem Programa Associado;113;3;0,02654867256637168
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Artesanato;Técnico;Produção Cultural e Design;Arte e Cultura;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;42;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Comércio;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;349;15;0,04297994269340974
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Controle Ambiental;Técnico;Ambiente e Saúde;Meio Ambiente;Integrado;Integral;Educação Presencial;Sem Programa Associado;122;5;0,040983606557377046
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Controle Ambiental;Técnico;Ambiente e Saúde;Meio Ambiente;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;340;14;0,041176470588235294
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Cozinha;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Integrado;Matutino;Educação Presencial;Sem Programa Associado;113;2;0,017699115044247787
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Cozinha;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Integrado;Vespertino;Educação Presencial;Sem Programa Associado;38;1;0,02631578947368421
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Cozinha;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;4;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Cozinha;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;22;2;0,09090909090909091
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Cozinha;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;44;2;0,045454545454545456
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Desenvolvimento de Sistemas;Técnico;Informação e Comunicação;Informática;Integrado;Integral;Educação Presencial;Sem Programa Associado;32;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Desenvolvimento de Sistemas;Técnico;Informação e Comunicação;Informática;Integrado;Matutino;Educação Presencial;Sem Programa Associado;26;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Desenvolvimento de Sistemas;Técnico;Informação e Comunicação;Informática;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;61;1;0,01639344262295082
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Design de Móveis;Técnico;Produção Cultural e Design;Design;Integrado;Integral;Educação Presencial;Sem Programa Associado;125;2;0,016
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Edificações;Técnico;Infraestrutura;Civil;Integrado;Noturno;Educação Presencial;Sem Programa Associado;85;1;0,011764705882352941
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Edificações;Técnico;Infraestrutura;Civil;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;66;1;0,015151515151515152
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Edificações;Técnico;Infraestrutura;Civil;Subsequente;Integral;Educação Presencial;Sem Programa Associado;1;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Edificações;Técnico;Infraestrutura;Civil;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;409;9;0,022004889975550123
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Eletromecânica;Técnico;Controle e Processos Industriais;Automação;Integrado;Integral;Educação Presencial;Sem Programa Associado;168;5;0,02976190476190476
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Eletromecânica;Técnico;Controle e Processos Industriais;Automação;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;203;4;0,019704433497536946
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Eletrônica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Vespertino;Educação Presencial;Sem Programa Associado;261;5;0,019157088122605363
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Eletrônica;Técnico;Controle e Processos Industriais;Elétrica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;257;7;0,027237354085603113
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Equipamentos Biomédicos;Técnico;Ambiente e Saúde;Saúde;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;209;5;0,023923444976076555
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Eventos;Técnico;Turismo, Hospitalidade e Lazer;Eventos;Integrado;Matutino;Educação Presencial;Sem Programa Associado;53;6;0,11320754716981132
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Eventos;Técnico;Turismo, Hospitalidade e Lazer;Eventos;Integrado;Vespertino;Educação Presencial;Sem Programa Associado;183;20;0,1092896174863388
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Eventos;Técnico;Turismo, Hospitalidade e Lazer;Eventos;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;394;10;0,025380710659898477
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Gastronomia;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;20;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Hospedagem;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Integrado;Matutino;Educação Presencial;Sem Programa Associado;203;3;0,014778325123152709
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Integrado;Integral;Educação Presencial;Sem Programa Associado;265;6;0,022641509433962263
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Logística;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;206;5;0,024271844660194174
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Logística;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;40;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Manutenção Automotiva;Técnico;Controle e Processos Industriais;Mecânica;Integrado;Integral;Educação Presencial;Sem Programa Associado;245;15;0,061224489795918366
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Manutenção Automotiva;Técnico;Controle e Processos Industriais;Mecânica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;299;2;0,006688963210702341
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Manutenção Automotiva;Técnico;Controle e Processos Industriais;Mecânica;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;5;;
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Manutenção e Suporte em Informática;Técnico;Informação e Comunicação;Informática;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;360;4;0,011111111111111112
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Integrado;Integral;Educação Presencial;Sem Programa Associado;45;3;0,06666666666666667
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Integrado;Vespertino;Educação Presencial;Sem Programa Associado;39;3;0,07692307692307693
